file,image_url,image_type,domain,is_remote,is_medium_cdn,status_code,content_type,content_length,risk_level,notes
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*XK47AJHhKJmTV7Dz.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*a2ZEGhW5ftZR6LE-.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*EHiLypHdAkpEbD4d.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*bl7mcJOQ20aZ-GTv.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*L6SEAbVflmHvIPEj.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*D-P_7tf4iz8OYkg8.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*J8nguQPQjm-8JuF0.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*8ykw30Mq5mc0FkNR.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*dzP5TMA0Gb70ipph.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*vulf60UdTcMo0UjS.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*42_VOb8u1ctDyHXp.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*WnAl9cE5BA_CSXZY.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*Eo3B7AKjBcmuM8wi.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*rrFPWVJ7SEIrKUAt.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-26--f11350.md,"https://cdn-images-1.medium.com/max/800/0*DBmGujyPTsCN_h-I.jpg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-28--ae9bbb.md,"https://cdn-images-1.medium.com/max/800/1*QNoucKl4iUEL0yBAHyX0Tw.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2018-12-29-logo-1e32e2.md,"https://cdn-images-1.medium.com/max/800/1*d6zA_ASCb5RfjPYXjdh1Tw.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-01-03-stewart-brand-fc0d95.md,"https://cdn-images-1.medium.com/max/800/1*ciBmEDHnbT3vE-jDjseVPg.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-01-04--a69bc8.md,"https://cdn-images-1.medium.com/max/800/1*CyloD0_Ls7Bi9C_rkg2ZOw.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-01-04--a69bc8.md,"https://cdn-images-1.medium.com/max/800/1*rSJSq2cCDPpa1-pGXGqxSA.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-01-06--3c3e08.md,"https://cdn-images-1.medium.com/max/800/1*QjP9NXv35zlfbujGQYc1Pg.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-01-06--3c3e08.md,"https://cdn-images-1.medium.com/max/800/1*7E1MIOckY0fKCJ-dCTvsHw.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-01-06--3c3e08.md,"https://cdn-images-1.medium.com/max/800/1*9NmLmaBkKdnltwbp7dxINQ.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-01-12-1971the-last-twelve-hours-of-the-whole-earth-2a0f04.md,"https://cdn-images-1.medium.com/max/800/1*hP3e9sHpTOSWpAVGvT6eIA.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-02-17--954b93.md,"https://cdn-images-1.medium.com/max/800/1*3_6eAz9x5GhVEfs0g6rOWQ.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-03-01-xanadu-8ffe73.md,"https://cdn-images-1.medium.com/max/800/1*QmJTWxouSsViWqybsQs3OA.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-03-09--7101e3.md,"https://cdn-images-1.medium.com/max/800/1*TXxWw7KDaVEB5waZrbn5tg.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-03-09--7101e3.md,"https://cdn-images-1.medium.com/max/800/1*gI_hP7nQmY0YwOQP7IQP0Q.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-03-15-the-curse-of-xanadu-448bd6.md,"https://cdn-images-1.medium.com/max/800/1*osA9uC1ioa5AsJOjWTYUTQ.gif",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-03-19-201810stewart-brand-and-the-tools-to-make-the-whole-earth-6399ea.md,"https://cdn-images-1.medium.com/max/800/1*uvXA9cyMk5w93uDjaZST3A.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-03-22-spacewar-07bcfd.md,"https://cdn-images-1.medium.com/max/1200/1*3cYKnCfWb9Z1EROF9xcnLQ.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-03-22-spacewar-07bcfd.md,"https://cdn-images-1.medium.com/max/800/1*wd9QNcbnxbXE6XBl7FUukA.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-03-22-spacewar-07bcfd.md,"https://cdn-images-1.medium.com/max/800/1*mL5CvVcZQwaPCkgu8lxcfg.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-03-28-buckminster-fuller-1a15ce.md,"https://cdn-images-1.medium.com/max/800/1*6tVI0iZAER9DXbfQditeIg.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-03-31--661990.md,"https://cdn-images-1.medium.com/max/800/1*wkWcdowgZ0YpLSDqDGaoRw.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-04-14-stewart-brandhow-buildings-learn-what-happens-after-theyre-built-flow-unknown.md,"https://cdn-images-1.medium.com/max/800/1*Sl8DA3wrDvtNDVx-1IYhVw.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-04-19-shearing-layers-how-buildings-learn-05fcaf.md,"https://cdn-images-1.medium.com/max/800/1*obQlZH91PhL0BBj0hwj5_A.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-04-19-shearing-layers-how-buildings-learn-05fcaf.md,"https://cdn-images-1.medium.com/max/800/1*XdyuOHF9wZuM2O9gcNCM1w.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-06-15--895f79.md,"https://cdn-images-1.medium.com/max/800/1*k5ax5mYV_Z8-7Es2XoXHBw.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-06-17-the-low-road-5c958b.md,"https://cdn-images-1.medium.com/max/800/1*MxJij1_P_pe9Qn99-xaIxg.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-08-11--3e4ac8.md,"https://cdn-images-1.medium.com/max/800/1*I83E186FWPGzC3WZDb1ebg.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-08-11--3e4ac8.md,"https://cdn-images-1.medium.com/max/800/1*Nhma_GolM_KcSvzLHbV5cQ.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-08-28--46cbff.md,"https://cdn-images-1.medium.com/max/800/1*n7lxT8fhRSzkR1KE9GPaaw.gif",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-08-28--46cbff.md,"https://cdn-images-1.medium.com/max/800/1*6UzRrniTDLbjW0ZDf72bag.gif",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-14--5a63b4.md,"https://cdn-images-1.medium.com/max/800/1*18S69fecj_UYB9HWwcfGLg.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-14--5a63b4.md,"https://cdn-images-1.medium.com/max/800/1*fVRjZ3uf41yo-3WThAU7TA.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-14--5a63b4.md,"https://cdn-images-1.medium.com/max/800/1*_1bqCiO9fryBO9HOV4-IMA.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-14--5a63b4.md,"https://cdn-images-1.medium.com/max/800/1*ZKdlEyMX0NSuudlX1RmHyA.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-14--5a63b4.md,"https://cdn-images-1.medium.com/max/800/1*KydOy68AIQiCW3oaMcnWiQ.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-14--5a63b4.md,"https://cdn-images-1.medium.com/max/800/1*kiM_lWGmajZvwKj5qJgn8A.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-14--5a63b4.md,"https://cdn-images-1.medium.com/max/800/1*vfIkjIFPZh-gYEwKpTe54w.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-14--5a63b4.md,"https://cdn-images-1.medium.com/max/800/1*95oncwC2zlM-d8dWehD-MA.png",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-15-aspen-magazine-e0e67e.md,"https://cdn-images-1.medium.com/max/800/0*C-mcT_N7h2a9pdXR.gif",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-15-aspen-magazine-e0e67e.md,"https://cdn-images-1.medium.com/max/800/0*GQaXp1c-pkWh7kmP.gif",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-17--108fc6.md,"https://cdn-images-1.medium.com/max/800/1*eRQUV81IXEro_4k10IXVdg.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-17--108fc6.md,"https://cdn-images-1.medium.com/max/800/1*Wxt7E0mfhjxhfm8H8eC__Q.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-17--108fc6.md,"https://cdn-images-1.medium.com/max/800/1*VWhpzw4cOcUlYN_mTfn5aw.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-17--108fc6.md,"https://cdn-images-1.medium.com/max/800/1*UrmZLFgR9TmgAa0M_xYSrw.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-17--108fc6.md,"https://cdn-images-1.medium.com/max/800/1*lyG7EHl4c3cLpgtOYpIe-g.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-17--108fc6.md,"https://cdn-images-1.medium.com/max/800/1*G3aKdoFygr7zBNIwXbVrIA.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-17--108fc6.md,"https://cdn-images-1.medium.com/max/800/1*Qc6Bib1CdS4WGrBX7lKFvA.jpeg",html_img,cdn-images-1.medium.com,true,true,timeout,timeout,timeout,high,"Error: timeout"
2019-10-17--108fc6.md,"https://cdn-images-1.medium.com/max/800/1*Md6qP-pRrHZfQqdBsEpa-Q.jpeg",html_img,cdn-images-1.medium.com,true,true,301,unknown,0,low,"Redirect"
2019-10-18-the-last-whole-earth-catalog-aaa4fe.md,"https://cdn-images-1.medium.com/max/800/1*qRCPIuvjTXKVLm-NiHAKrg.jpeg",html_img,cdn-images-1.medium.com,true,true,301,unknown,0,low,"Redirect"
2019-10-18-the-last-whole-earth-catalog-aaa4fe.md,"https://cdn-images-1.medium.com/max/800/1*x6MMBiUOHpzQJmpLuAWtBw.jpeg",html_img,cdn-images-1.medium.com,true,true,301,unknown,0,low,"Redirect"
2019-10-18-the-last-whole-earth-catalog-aaa4fe.md,"https://cdn-images-1.medium.com/max/800/1*IyeE5C0Hy2Xlh_w_R9jcyA.jpeg",html_img,cdn-images-1.medium.com,true,true,301,unknown,0,low,"Redirect"
2019-10-20--35c927.md,"https://cdn-images-1.medium.com/max/800/1*cYH2VXmSM_d56XNpIgjgbA.jpeg",html_img,cdn-images-1.medium.com,true,true,301,unknown,0,low,"Redirect"
2019-10-20--35c927.md,"https://cdn-images-1.medium.com/max/800/1*gondoGRJZN3H7Up-nfqK9w.jpeg",html_img,cdn-images-1.medium.com,true,true,301,unknown,0,low,"Redirect"
2019-10-20--35c927.md,"https://cdn-images-1.medium.com/max/800/1*CI-StVjUwej-ixZ3RahwTg.jpeg",html_img,cdn-images-1.medium.com,true,true,301,unknown,0,low,"Redirect"
2019-10-22-1962tednetflixpandora-7c5a8a.md,"https://cdn-images-1.medium.com/max/800/1*Oc66Qkt9EkIxvQaFdYBZ1w.jpeg",html_img,cdn-images-1.medium.com,true,true,301,unknown,0,low,"Redirect"
2019-10-22-1962tednetflixpandora-7c5a8a.md,"https://cdn-images-1.medium.com/max/800/1*w33QEjh9Sep4hj8BL67OYw.jpeg",html_img,cdn-images-1.medium.com,true,true,301,unknown,0,low,"Redirect"
2019-10-22-1962tednetflixpandora-7c5a8a.md,"https://cdn-images-1.medium.com/max/800/1*cJDEsND1OVLcfTYlgnF2Dg.jpeg",html_img,cdn-images-1.medium.com,true,true,301,unknown,0,low,"Redirect"
2019-10-22-1962tednetflixpandora-7c5a8a.md,"https://cdn-images-1.medium.com/max/800/1*i7IU3lbj71yF7qj4XKdS2A.jpeg",html_img,cdn-images-1.medium.com,true,true,301,unknown,0,low,"Redirect"
2019-11-23-dynamicland-e3e86b.md,"https://cdn-images-1.medium.com/max/800/1*QrS9bV8SAS2g2et0od72kw.jpeg",html_img,cdn-images-1.medium.com,true,true,301,unknown,0,low,"Redirect"
2019-11-23-dynamicland-e3e86b.md,"https://cdn-images-1.medium.com/max/800/1*55dR-_obHlsDC4mrrrjOQA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-03-personal-dynamic-media-96b52e.md,"https://cdn-images-1.medium.com/max/800/1*X3_4J7-iZjRNmigAcW1H3Q.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-07-from-disc-to-sphere-badabd.md,"https://cdn-images-1.medium.com/max/800/1*C1wpnbBWdWr30P0z8Ns44w.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-07-from-disc-to-sphere-badabd.md,"https://cdn-images-1.medium.com/max/600/1*5kDm0oH-5WZaLcZ625DGUQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-07-from-disc-to-sphere-badabd.md,"https://cdn-images-1.medium.com/max/600/1*gEj4C8WplzrtvvttSqp_CA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-07-from-disc-to-sphere-badabd.md,"https://cdn-images-1.medium.com/max/600/1*JxhltpPoFilLJL19aVtqGg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-07-from-disc-to-sphere-badabd.md,"https://cdn-images-1.medium.com/max/600/1*_67yAb8LMCoxxekGDiLO8w.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-07-from-disc-to-sphere-badabd.md,"https://cdn-images-1.medium.com/max/800/1*Qu7Y9IuHlll9fBjppE9EKg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-07-from-disc-to-sphere-badabd.md,"https://cdn-images-1.medium.com/max/800/1*Tcc_QARTaP3QNh71cUi3hg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-07-from-disc-to-sphere-badabd.md,"https://cdn-images-1.medium.com/max/800/1*dpxRpWcGwjWFippu1bQXtw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-08--026cc7.md,"https://cdn-images-1.medium.com/max/800/1*bkBm1ioZOA3xYRfEQfMCRw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-08--026cc7.md,"https://cdn-images-1.medium.com/max/800/1*Dg3ieZVuU01PKcEhiqib4A.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-08--026cc7.md,"https://cdn-images-1.medium.com/max/800/1*up9YuuneFhmmM8isn4jYFQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-08--026cc7.md,"https://cdn-images-1.medium.com/max/800/1*ouZRbt1E6SnDzeFqfGi6mg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-13-norbert-wiener-9540b4.md,"https://cdn-images-1.medium.com/max/800/1*mAhzETgT49xnEzGrqzcNxQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-15-bret-victor-e918d8.md,"https://cdn-images-1.medium.com/max/1200/1*jBWYxlHFSK_iIah0fQjx5A.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-16-good-6ad00f.md,"https://cdn-images-1.medium.com/max/2560/1*piBtr6nGmYFdUGm5Vh5DWQ.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-16-good-6ad00f.md,"https://cdn-images-1.medium.com/max/800/1*0EhJZziKuISkKlJbJFM5Qg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-16-good-6ad00f.md,"https://cdn-images-1.medium.com/max/800/1*iLRU5fR9HkiI9zYkRy_4vg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-16-good-6ad00f.md,"https://cdn-images-1.medium.com/max/800/1*PH3qoVJumLQqN14kywmyWg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-16-good-6ad00f.md,"https://cdn-images-1.medium.com/max/800/1*ujHm9avMWSW0UmbcGIRdHw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-17-fred-turner-636335.md,"https://cdn-images-1.medium.com/max/1200/1*QDPSeF9b7tMm_N7NezOWwA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-19-fred-turnerbrogrammers-unknown.md,"https://cdn-images-1.medium.com/max/800/1*1gLOzQJkkkGD3BXQmTrBeQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-20-buckminster-fuller-74b72e.md,"https://cdn-images-1.medium.com/max/800/1*8wgqSQ5ypbfY0G1NhecNnw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-20-buckminster-fuller-74b72e.md,"https://cdn-images-1.medium.com/max/800/1*ulwLK0yuob5pmlvqO33xMw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-20-buckminster-fuller-74b72e.md,"https://cdn-images-1.medium.com/max/800/1*izLL9NvuT2Q1xKsz9TwYjw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-20-buckminster-fuller-74b72e.md,"https://cdn-images-1.medium.com/max/800/1*DsiU9P9gdHY1v5B_jQOdFw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-20-buckminster-fuller-74b72e.md,"https://cdn-images-1.medium.com/max/800/1*Mzsc04vpimtkHKpKTGOUIQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-20-buckminster-fuller-74b72e.md,"https://cdn-images-1.medium.com/max/800/1*7FiXEP6xLnRYZLrvGJUrtA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-20-buckminster-fuller-74b72e.md,"https://cdn-images-1.medium.com/max/800/1*D6Hw0YfzYL_YlhOYJIzzCg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-20-buckminster-fuller-74b72e.md,"https://cdn-images-1.medium.com/max/800/1*k-V9RRmyGoxIW8fIt_mQIQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-20-buckminster-fuller-74b72e.md,"https://cdn-images-1.medium.com/max/800/1*0imk83H_VxXSBsjgAVYpTA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-21-honest-359c5a.md,"https://cdn-images-1.medium.com/max/800/1*0vZfGnYmVA_uha1Akufhpw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-22-dark-psychology-116bae.md,"https://cdn-images-1.medium.com/max/1200/1*0eeUKJ1wzTlCddzRyFqirQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-27-benjaminarcades-project-2d782f.md,"https://cdn-images-1.medium.com/max/800/1*XkhyAFmjFxyHDp3nOTVsjg.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-27-benjaminarcades-project-2d782f.md,"https://cdn-images-1.medium.com/max/800/1*CPE1xE2bZ75tMq0bPDbX5w.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-27-benjaminarcades-project-2d782f.md,"https://cdn-images-1.medium.com/max/800/1*QGyECbGcdCatLN8upwESQw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-27-benjaminarcades-project-2d782f.md,"https://cdn-images-1.medium.com/max/800/1*ndyKnqNyXhmu83DUr99yJA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-29-mitch-kapor1993-04b8e9.md,"https://cdn-images-1.medium.com/max/800/1*fIIbFF_Lat_TWONAbgA2AA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-31-computer-libdream-machines-3f7a8e.md,"https://cdn-images-1.medium.com/max/800/1*iW7MbKJagt9xNXKqm4Xfjw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2019-12-31-computer-libdream-machines-3f7a8e.md,"https://cdn-images-1.medium.com/max/800/1*yJ60UuFaboym65dycfb4SA.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-01-wikiwhole-earth-catalog-5af0d5.md,"https://cdn-images-1.medium.com/max/800/1*-mQzWdnuC8PKZ1My660doQ.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-01-wikiwhole-earth-catalog-5af0d5.md,"https://cdn-images-1.medium.com/max/800/1*o-DD7U5dtjY4lWgxvJV8lA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-01-wikiwhole-earth-catalog-5af0d5.md,"https://cdn-images-1.medium.com/max/800/1*R7VPr5rKI62LRhV2tGFRoA.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-04-the-vergebeeplepost-apocalyptic-art-e6ac08.md,"https://cdn-images-1.medium.com/max/1200/1*5IMl3xb8LSbyU6GBuP3KPg.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-04-the-vergebeeplepost-apocalyptic-art-e6ac08.md,"https://cdn-images-1.medium.com/max/800/1*AssZlIbXgDLXOOqKDAyfCQ.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-04-the-vergebeeplepost-apocalyptic-art-e6ac08.md,"https://cdn-images-1.medium.com/max/800/1*89r_5xD7uQSNKpk513YPAA.png",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-05-hypercard-286314.md,"https://cdn-images-1.medium.com/max/800/1*mel7LTCawtSNTK8zJPFx8g.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-05-hypercard-286314.md,"https://cdn-images-1.medium.com/max/800/1*sG3K91gR2dT1CSyhPwujKw.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
2020-01-05-hypercard-286314.md,"https://cdn-images-1.medium.com/max/800/1*QxPOgX3WFClbS80baQnd3Q.jpeg",html_img,cdn-images-1.medium.com,true,true,not_checked,not_checked,not_checked,unknown,"Not in sample"
